coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
691ac8e0-eb87-41de-867d-a4dd5ad86d52,,,preservedspecimen,,podophyllum peltatum,sim0003088,magnoliopsida,,ce5d3f76-3855-4cda-aaf9-fce6d12f7bfb,,william t. davis,,,north america,3036.0,united states,usa,richmond,1939-05-04T00:00:00+00:00,2020-11-06T21:21:36.477772+00:00,0.2898550724637681,,,,,,fc6b1b1def84216ba462c40a9b4b7e1c6a1e0026,1939-05-04,berberidaceae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.523994, ""lon"": -74.2157}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,sim,,,plantae,,,,,,,"pleasant plains, staten island, valley of sandy brook",,,,"[""d297989c-d2fe-485a-8621-280ee7414423""]",,,,,1eb0d700-51ed-4751-86cd-2c468ab5f8cc,ranunculales,tracheophyta,"[""7e4aacd3-0a24-49ab-b019-518b7069b682\\1eb0d700-51ed-4751-86cd-2c468ab5f8cc"", ""7e4aacd3-0a24-49ab-b019-518b7069b682\\17559807"", ""urn:uuid:1eb0d700-51ed-4751-86cd-2c468ab5f8cc""]",s.n.,7e4aacd3-0a24-49ab-b019-518b7069b682,podophyllum peltatum,peltatum,124,new york,3033839,accepted,species,,691ac8e0-eb87-41de-867d-a4dd5ad86d52,,,,
5dd15e95-bfa1-4e82-a10c-09ee1855f831,,,preservedspecimen,,podophyllum peltatum,ph00513678,magnoliopsida,,019a3280-a69f-4312-bb30-8556e270f1a5,,rogers mcvaugh,,,north america,729.0,united states,usa,columbia,1933-05-23T00:00:00+00:00,2020-11-06T21:42:11.998674+00:00,0.30434782608695654,,,,,,36fb888a3886283a1e54d1a2d1ab1ee9e4c50c1f,1933-05-23,berberidaceae,,"[""dwc_datasetid_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 42.40985, ""lon"": -73.697898}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,ph,,,plantae,,,,,,,1 mi n kinderhook,,,,"[""da727137-a289-495b-a2ad-f9db6417f9ab""]",,,,,2305cbf8-5037-428f-b5ad-30e1c0929fe1,ranunculales,tracheophyta,"[""urn:uuid:2305cbf8-5037-428f-b5ad-30e1c0929fe1"", ""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\2305cbf8-5037-428f-b5ad-30e1c0929fe1"", ""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\20586006""]",675,65536dcd-7bb2-44e5-af3f-4a13f08e53d0,podophyllum peltatum,peltatum,143,new york,3033839,accepted,species,,5dd15e95-bfa1-4e82-a10c-09ee1855f831,5-23-1933,,,
12ca402c-0b12-40f3-a92c-aff7764f48f7,,,preservedspecimen,,podophyllum peltatum,ph00518016,magnoliopsida,,019a3280-a69f-4312-bb30-8556e270f1a5,,"john m. fogg, jr.",,,north america,993.0,united states,usa,mifflin,1939-06-21T00:00:00+00:00,2020-11-06T21:42:11.998674+00:00,0.2753623188405797,,,,,,41f6ad3df9ead6c2d1de2fd84822615659ac4776,1939-06-21,berberidaceae,,"[""geopoint_datum_missing"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.712199, ""lon"": -77.347785}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,ph,,,plantae,,,,,,,3 miles ne of wagner,,,,"[""cd001fad-9764-4e6a-95d2-af3d396295a6""]",,,,,ec1842d3-e9b7-4b0a-986d-1d55336cace0,ranunculales,tracheophyta,"[""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\20586379"", ""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\ec1842d3-e9b7-4b0a-986d-1d55336cace0"", ""urn:uuid:ec1842d3-e9b7-4b0a-986d-1d55336cace0""]",15880,65536dcd-7bb2-44e5-af3f-4a13f08e53d0,podophyllum peltatum,peltatum,172,pennsylvania,3033839,accepted,species,,12ca402c-0b12-40f3-a92c-aff7764f48f7,,,,
def193d7-b9ff-48a6-a8a0-ce7819c0a159,,,preservedspecimen,,podophyllum peltatum,ph00518022,magnoliopsida,,019a3280-a69f-4312-bb30-8556e270f1a5,,virginia wismer,,,north america,1874.0,united states,usa,montgomery,1933-05-14T00:00:00+00:00,2020-11-06T21:42:11.998674+00:00,0.2898550724637681,,,,,,c0f89e47a3ff15913c26e005e3aae1d4cf13166d,1933-05-14,berberidaceae,,"[""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.174276, ""lon"": -75.106839}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,ph,,,plantae,,,,,,,hatboro,,,,"[""a34df807-f2ba-42f0-8f92-15021dd96de2""]",,,,,be45cde9-47fc-4af2-9a6d-872ab89c85d5,ranunculales,tracheophyta,"[""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\20586385"", ""urn:uuid:be45cde9-47fc-4af2-9a6d-872ab89c85d5"", ""65536dcd-7bb2-44e5-af3f-4a13f08e53d0\\be45cde9-47fc-4af2-9a6d-872ab89c85d5""]",261,65536dcd-7bb2-44e5-af3f-4a13f08e53d0,podophyllum peltatum,peltatum,134,pennsylvania,3033839,accepted,species,,def193d7-b9ff-48a6-a8a0-ce7819c0a159,,,,
fa0b6d99-61dc-44af-acc6-dd20d335ba9b,,,preservedspecimen,,podophyllum peltatum,2069120,magnoliopsida,botany,,,h. a. allard,,,north america,,united states,usa,loudoun,1952-05-04,2021-04-18T11:29:37.741747+00:00,0.2753623188405797,,,,,,3d01e728aa3afdf3d4ebc12376d91d84596d134d,,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced""]",,podophyllum,,"{""lat"": 39.1011, ""lon"": -77.4775}",,false,false,"plantae, dicotyledonae, ranunculales, berberidaceae",,1.0,,us,http://biocol.org/urn:lsid:biocol.org:col:34871,,plantae,,,,,,,"goose creek, near route 7 bridge",,,,,,,,,http://n2t.net/ark:/65665/34dc3b2b7-085d-44b0-971f-5bee3379deb2,ranunculales,tracheophyta,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/34dc3b2b7-085d-44b0-971f-5bee3379deb2""]",20152,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,podophyllum peltatum,peltatum,125,virginia,3033839,accepted,species,,fa0b6d99-61dc-44af-acc6-dd20d335ba9b,04 may 1952,,,
130265cf-db8d-4497-8535-ed9aa500e77c,,,preservedspecimen,,podophyllum peltatum,cbs.014367,magnoliopsida,cbs,,,anna i. bartlett,bayberries; angiosperms; tracheophytes; plants,"[""bayberries; angiosperms; tracheophytes; plants""]",north america,5062.0,united states,usa,new haven county,1906-05-21T00:00:00+00:00,2021-04-19T21:45:39.489736+00:00,0.30434782608695654,,,,,,7cf20fae52dae4c668249820257e1982194592d6,1906-05,berberidaceae,,"[""dwc_country_replaced"", ""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_class_added"", ""dwc_taxonid_added"", ""dwc_taxonomicstatus_added"", ""dwc_datasetid_replaced""]",,podophyllum,,"{""lat"": 41.367, ""lon"": -72.717}",,true,true,plantae; tracheophyta; ranunculales; berberidaceae,,1.0,,ypm,,,plantae,,,,,,,,,,,"[""e6797e97-56f6-44bc-8274-d00087ccc35d""]",,,,north guilford,urn:uuid:221f5f7b-fe6e-4f86-825d-77b2d3e8fd55,ranunculales,tracheophyta,"[""1527b668-b797-42be-94d3-0058e1393e94\\urn:uuid:221f5f7b-fe6e-4f86-825d-77b2d3e8fd55""]",,1527b668-b797-42be-94d3-0058e1393e94,podophyllum peltatum,peltatum,141,connecticut,3033839,accepted,species,,130265cf-db8d-4497-8535-ed9aa500e77c,,,,
c95189ca-9d54-413d-8810-f93a4b6a1fb7,,,preservedspecimen,,podophyllum peltatum,244902,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2015-07-31T00:00:00+00:00,2020-07-24T19:59:01.595604+00:00,0.2463768115942029,,,,,,06f0e2126c5bad25b502f75582ae4cdce17141de,2015-07-31,berberidaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 37.35024, ""lon"": -80.53736}",,true,true,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,"[""9ce6244f-c470-499b-821b-54872c2efad0""]",,,,,27226ef8-f10f-45f1-aa84-7c434c6edfec,ranunculales,tracheophyta,"[""781fd581-7b93-471e-a025-413e4bcd8491\\27226ef8-f10f-45f1-aa84-7c434c6edfec""]",4463,781fd581-7b93-471e-a025-413e4bcd8491,podophyllum peltatum,peltatum,212,virginia,3033839,accepted,species,,c95189ca-9d54-413d-8810-f93a4b6a1fb7,31 july 2015,"united states: virginia: giles county. vicinity of mountain lake biological station; bald knob, above mountain lake hotel. elev. 1260 m lower slopes, along road to summit; full shade. plants in fruit; beginning to senesce. lat. 37.35024n long. 80.53736w datum: wgs84.",,
26cb1ad7-6690-48bb-b77d-26530f3fbddc,,,preservedspecimen,,podophyllum peltatum,,magnoliopsida,,b01784c6-c5d7-11e4-b6af-00163e00498d,,dan busemeyer and loy r. phillippe,,,north america,,united states,usa,kankakee,2004-05-13T00:00:00+00:00,2018-08-24T10:38:56.047928+00:00,0.2318840579710145,,,,,,2a17e3833022cd04206ebd02d8cd8f5eb342c610,2004-05-13,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 41.0448, ""lon"": -87.84618}",,false,false,,,,,ills,,,plantae,,,,,,,"iroquois woods nature preserve, otto township, 4 miles south of kankakee, il",,,,,,,187.0,,1981f40f-3768-4cd4-8d30-19a078fd6e48,ranunculales,tracheophyta,"[""urn:uuid:1981f40f-3768-4cd4-8d30-19a078fd6e48"", ""f0174bc9-0cca-450e-a941-655d80040139\\7060139"", ""f0174bc9-0cca-450e-a941-655d80040139\\1981f40f-3768-4cd4-8d30-19a078fd6e48""]",1760,f0174bc9-0cca-450e-a941-655d80040139,podophyllum peltatum,peltatum,134,illinois,3033839,accepted,species,,26cb1ad7-6690-48bb-b77d-26530f3fbddc,,,,
9c22c14b-9e4d-401e-a1fa-d9e9fbf89615,,,preservedspecimen,,podophyllum peltatum,80670,magnoliopsida,kanu,,,l.k. magrath,,,north america,5315.0,united states,usa,cherokee,1970-05-02T00:00:00+00:00,2020-07-24T20:35:10.931400+00:00,0.2898550724637681,,,,,,8373d678d854999da1d6384fff66af1c4c033268,1970-05-02,berberidaceae,5164,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected""]",,podophyllum,,"{""lat"": 37.02369, ""lon"": -94.62332}",,false,false,,,,,ku,http://grbio.org/cool/iakn-125z,,plantae,,,,,,,"galena, 3.6 mi s, 0.9 mi e",,,,,,,,,099c32a7-ba8b-11e3-8cfe-90b11c41863e,ranunculales,tracheophyta,"[""d7b285d4-2643-45ee-9302-b0c3d51dda5c\\099c32a7-ba8b-11e3-8cfe-90b11c41863e""]",,d7b285d4-2643-45ee-9302-b0c3d51dda5c,podophyllum peltatum,peltatum,122,kansas,3033839,accepted,species,,9c22c14b-9e4d-401e-a1fa-d9e9fbf89615,,,,
68471a61-871d-4d99-a863-47f07354ed11,,,preservedspecimen,,podophyllum peltatum,yu.050311,magnoliopsida,yu,urn:lsid:biocol.org:col:14791,,r. h. burton,,,north america,4835.0,united states,usa,middlesex county,1932-05-14T00:00:00+00:00,2016-01-27T21:25:22.884015+00:00,0.2463768115942029,,,,,,93820d8003bd91085b3161d3aceb4a97e0c796e2,1932-05-14,berberidaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced"", ""dwc_continent_added""]",,podophyllum,,"{""lat"": 41.406, ""lon"": -72.4831}",,true,true,,,,,yale peabody museum of natural history,,,plantae,,,,,,,,,,,"[""b861aea6-29a2-47aa-a60c-0538910713ab""]",,,,chester,urn:uuid:e837a369-e6ab-4306-bc2e-e1c544ae8043,ranunculales,tracheophyta,"[""urn:uuid:076d9de2-1d9d-4ba6-9dbc-08af0274addb"", ""7a8d946d-083f-4d2a-9cc9-cd590398194f\\88446"", ""7a8d946d-083f-4d2a-9cc9-cd590398194f\\urn:uuid:e837a369-e6ab-4306-bc2e-e1c544ae8043""]",,7a8d946d-083f-4d2a-9cc9-cd590398194f,podophyllum peltatum,peltatum,135,connecticut,3033839,accepted,species,,68471a61-871d-4d99-a863-47f07354ed11,,,,
72c072b5-3ccf-47d1-8ac0-21be8d9e2bee,,,preservedspecimen,,podophyllum peltatum,000085334,magnoliopsida,fsu,,,sidney  mcdaniel,,,north america,,united states,usa,panola,1984-04-16T00:00:00+00:00,2014-11-17T19:00:49.954000+00:00,0.2318840579710145,,,,,,2eca6fe5e47465aeff1c2d84846ce2b2131fdcbe,1984-04-16,berberidaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 34.3667760785, ""lon"": -89.9514451502}",,true,true,,,,,fsu,http://biocol.org/urn:lsid:biocol.org:col:15666,,plantae,,,,,,,"ca 2.5 mi ene locke station nw4, delta region.",,,,"[""d5425ec7-215d-41c4-a99c-3e13113a6e29""]",,,,,urn:uuid:d720520b-a0b7-405b-8aa9-750e66f78017,ranunculales,tracheophyta,"[""b2b294ed-1742-4479-b0c8-a8891fccd7eb\\urn:uuid:d720520b-a0b7-405b-8aa9-750e66f78017""]",27656,b2b294ed-1742-4479-b0c8-a8891fccd7eb,podophyllum peltatum,peltatum,107,mississippi,3033839,accepted,species,,72c072b5-3ccf-47d1-8ac0-21be8d9e2bee,,,,
19a687e2-cb73-4533-b7ce-3eff28ec8262,,,preservedspecimen,,podophyllum peltatum,18709,magnoliopsida,plants,,,"bilderback, ted",,,north america,,united states,usa,jefferson,1969-05-27T00:00:00+00:00,2017-01-08T07:47:53.556726+00:00,0.21739130434782608,,,,,,0ebcd3b9bb43cf0f3e152dce42a47e4435119875,1969-05-27,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_country_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 39.40131, ""lon"": -95.46}",,false,false,,,,,kstc,http://biocol.org/urn:lsid:biocol.org:col:12991,,plantae,,,,,,,"valley falls, 4 mi n",,,,,,,,,4c4ef25f-0e7e-11e3-bd43-2dbe30b5fdd2,ranunculales,tracheophyta,"[""5baa1d0c-cfc0-4c89-8e3e-7a49359b0caa\\4c4ef25f-0e7e-11e3-bd43-2dbe30b5fdd2""]",154,5baa1d0c-cfc0-4c89-8e3e-7a49359b0caa,podophyllum peltatum,peltatum,147,kansas,3033839,accepted,species,,19a687e2-cb73-4533-b7ce-3eff28ec8262,,,,
1a441d70-f71d-4e98-ad80-eb8c1f97e63b,,,preservedspecimen,,podophyllum peltatum,uvmvt065806,magnoliopsida,vt,urn:lsid:biocol.org:col:15545,,,,,north america,8687.0,united states,usa,,,2018-07-13T10:40:15.713444+00:00,0.18840579710144928,,,,,,83627289daadc4e2693809597b51b2fe8fb83bc7,0000-00-00,berberidaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""gbif_genericname_added"", ""dwc_taxonomicstatus_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_class_replaced"", ""dwc_continent_added""]",,podophyllum,,"{""lat"": 43.98837, ""lon"": -72.99076}",,true,true,,,,,vt,,,plantae,,,,,,,,,,,"[""bd0fcf3b-8f57-44b7-8b50-5e3452275efa""]",,,,ripton,88c48e84-ac4e-407e-a775-88b507a350f2,ranunculales,tracheophyta,"[""ba54ba45-caac-4708-a389-ac94642976f8\\929551"", ""ba54ba45-caac-4708-a389-ac94642976f8\\urn:uuid:fe78ac4f-3f5a-4a0b-8602-456c5f4e9176"", ""urn:uuid:88c48e84-ac4e-407e-a775-88b507a350f2"", ""ba54ba45-caac-4708-a389-ac94642976f8\\88c48e84-ac4e-407e-a775-88b507a350f2""]",,ba54ba45-caac-4708-a389-ac94642976f8,podophyllum peltatum,peltatum,,vermont,3033839,accepted,species,,1a441d70-f71d-4e98-ad80-eb8c1f97e63b,,,,
eb9a51ab-bf0f-4206-9268-e3eba04b7c38,,,preservedspecimen,,podophyllum peltatum,gmuf-0041968,magnoliopsida,plants,2e430955-77d0-4aa4-a16f-e2d3c5ff4493,,elizabeth mcmurchie,,,north america,,united states,usa,loudoun,2017-05-02T00:00:00+00:00,2020-11-06T22:08:48.596166+00:00,0.2898550724637681,,,,,,1258d461fccf821ae2468e513ff8e1150638948e,2017-05-02,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 39.289888, ""lon"": -77.737629}",,true,true,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,gmuf,,,plantae,,,,,,,blue ridge center for environmental stewardship. about 6 m from gordon pond on pond's eastern shore.,,,,"[""207b92a4-a462-4124-b006-4ad51c11edf2""]",,,155.0,,b2084b32-4fa7-4e87-8fbe-f149eb289344,ranunculales,tracheophyta,"[""urn:uuid:b2084b32-4fa7-4e87-8fbe-f149eb289344"", ""e794b292-4a94-471e-ab84-6aaef1fea1b3\\19754244"", ""e794b292-4a94-471e-ab84-6aaef1fea1b3\\b2084b32-4fa7-4e87-8fbe-f149eb289344""]",215,e794b292-4a94-471e-ab84-6aaef1fea1b3,podophyllum peltatum,peltatum,122,virginia,3033839,accepted,species,,eb9a51ab-bf0f-4206-9268-e3eba04b7c38,,,,
fa63e5be-2b03-454d-9492-86048c08e192,,,preservedspecimen,,podophyllum peltatum,,magnoliopsida,,f5306a80-6eea-437a-b681-f1140a6d86f7,,samantha young pryer,,,north america,250.0,united states,usa,crawford county,2015-04-17T00:00:00+00:00,2020-11-06T21:29:31.590088+00:00,0.2898550724637681,,,,,,22607a332b8612f946148cbfbc17ff610a8dd22b,2015-04-17,berberidaceae,,"[""geopoint_datum_missing"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""dwc_phylum_replaced"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 37.449595, ""lon"": -94.71293}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,ksp,,,plantae,,,,,,,"wilderness park: public recreation area loacted on the s side of w mckay st. in frontenac, ca. 700 m w of us hwy 69",,,,,,,281.0,,897cc980-ce51-4e75-8689-0c874b11dab9,ranunculales,tracheophyta,"[""urn:uuid:897cc980-ce51-4e75-8689-0c874b11dab9"", ""664bd710-8791-4dba-a3b6-000a1b140951\\897cc980-ce51-4e75-8689-0c874b11dab9"", ""664bd710-8791-4dba-a3b6-000a1b140951\\20202912""]",4234,664bd710-8791-4dba-a3b6-000a1b140951,podophyllum peltatum,peltatum,107,kansas,3033839,accepted,species,,fa63e5be-2b03-454d-9492-86048c08e192,2015-04-17,,,
51c2b455-6c9a-446d-bdb7-03feb1aa163d,,,preservedspecimen,,podophyllum peltatum,cm372315,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"utech, f.h.",,,north america,,united states,usa,westmoreland,1992-05-13T00:00:00+00:00,2020-10-14T13:58:21.211209+00:00,0.30434782608695654,,,,,,5f94aac5dafb6048710a8e8109e31faf630e6254,1992-05-13,berberidaceae,,"[""geopoint_datum_error"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""gbif_taxon_corrected"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_continent_added"", ""dwc_class_added""]",,podophyllum,,"{""lat"": 40.3555555556, ""lon"": -79.0513888889}",,false,false,plantae|magnoliophyta|eudicots|ranunculales|berberidaceae|podophyllum,,,,cm,,,plantae,,,,,,,"st. clair township: state game lands 42, sw of new florence along baldwin run to baldwin furnace",,,,,,,427.0,,847810dd-4d71-4720-a78a-9f19d774729f,ranunculales,tracheophyta,"[""urn:uuid:adcbfc3e-9c10-4e66-ad12-7ba2711d38c7"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\12095795"", ""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\847810dd-4d71-4720-a78a-9f19d774729f""]",92-440,db6c3db9-1e6d-4def-af29-33aa0339bfa9,podophyllum peltatum,peltatum,134,pennsylvania,3033839,accepted,species,,51c2b455-6c9a-446d-bdb7-03feb1aa163d,13 may 1992,,,
